id,latitude,longitude,scientific,university
51972308,25.0169949,121.5379194,Bridelia balansae,NTU
51972348,25.01704936,121.5380827,Melaleuca leucadendra,NTU
51972371,25.01708708,121.5381535,Pandanus odorifer,NTU
51972387,25.01703518,121.5381979,Sphagneticola trilobata,NTU
51972424,25.01701712,121.5382167,Pontederia crassipes,NTU
51972457,25.01700226,121.5382539,,NTU
51972518,25.017297,121.5388285,Commelina diffusa,NTU
51972533,25.01701636,121.5384739,Plantae,NTU
51972574,25.0171948,121.5383509,Agriocnemis femina,NTU
51972592,25.01700566,121.5384549,Myriophyllum aquaticum,NTU
51972609,25.01705179,121.538389,Pontederia crassipes,NTU
51972626,25.01712081,121.5383334,Oryza rufipogon,NTU
51972635,25.01701035,121.5384591,Colocasieae,NTU
51972681,25.0169832,121.5384468,Ludwigia octovalvis,NTU
51973187,25.01648711,121.5385593,Melastoma candidum,NTU
51973202,25.01696413,121.538462,Alternanthera philoxeroides,NTU
51973210,25.01693408,121.5384224,Agriocnemis femina,NTU
51973217,25.01697067,121.5384145,Plantae,NTU
51973235,25.0172238,121.5386477,Syngonium podophyllum,NTU
51973957,25.01685986,121.5386116,Hermetia illucens,NTU
51973972,25.01680841,121.5385509,Magnoliopsida,NTU
51974006,25.01686416,121.5385647,Hesperiinae,NTU
51974028,25.016966,121.5386921,Ceriagrion auranticum,NTU
51974048,25.0169038,121.5387068,Cordyline fruticosa,NTU
51974236,25.0167831,121.5387314,Diploderma swinhonis,NTU
51974495,25.01669981,121.5391602,Nephrolepis biserrata,NTU
51975204,25.01613599,121.5393792,Hymenocallis,NTU
51975205,25.0162621,121.5393211,Hymenocallis littoralis,NTU
51975210,25.01690019,121.5394053,Streptopelia orientalis,NTU
51975215,25.01614481,121.5393417,Iris domestica,NTU
51975226,25.0170259,121.539337,Neurothemis taiwanensis,NTU
51975230,25.0161886,121.5393642,Polistinae,NTU
51975237,25.01593366,121.5393683,Strelitzia reginae,NTU
51975288,25.0159347,121.5393632,Tracheophyta,NTU
51975336,25.016315,121.5390147,Columba livia domestica,NTU
51975342,25.01596814,121.5393534,,NTU
51975823,25.0161152,121.5371257,Lygodium japonicum,NTU
51975840,25.01553704,121.5372222,Parthenocissus tricuspidata,NTU
51976778,25.0155776,121.535958,Eriobotrya deflexa,NTU
51976794,25.0156293,121.5358993,Pittosporum pentandrum,NTU
51976830,25.0155978,121.5359002,Ficus microcarpa,NTU
51976917,25.0152319,121.5359912,,NTU
51976941,25.0153035,121.536087,Pteris ensiformis,NTU
51976965,25.01492567,121.536035,Nephrolepis cordifolia,NTU
51976994,25.0151294,121.5359231,Syngonium,NTU
51977178,25.01495952,121.536233,Alpinia zerumbet,NTU
51977215,25.01494595,121.5363915,Aglaonema,NTU
51977255,25.01482748,121.5360359,Christella parasitica,NTU
51977296,25.01471924,121.5362978,Aglaonema,NTU
51977335,25.0147273,121.5357851,Agapanthus africanus,NTU
51977356,25.0148432,121.5360457,Ophiopogon intermedius,NTU
52341540,25.01810925,121.5429878,Roystonea regia,NTU
52345450,25.01602563,121.5387771,Plantae,NTU
52361254,25.01964167,121.5443283,Combretum indicum,NTU
52361293,25.01771383,121.5436383,Glochidion,NTU
52373964,25.01663333,121.540895,Syzygium buxifolium,NTU
52654703,25.01549395,121.5412081,Coffea,NTU
52663908,25.01724207,121.5374127,Elaeocarpaceae,NTU
52736475,25.02037223,121.5433031,Melastoma candidum,NTU
53018397,25.01779167,121.5432283,Streptopelia orientalis,NTU
53018505,25.01856667,121.543245,Ixeris chinensis,NTU
53018538,25.01848883,121.5431967,Gorsachius melanolophus,NTU
53018695,25.01905879,121.543204,Xylocopa tranquebarorum,NTU
53310494,25.01754633,121.5362617,Streptopelia orientalis,NTU
53310975,25.01777217,121.5358967,Psilopogon nuchalis,NTU
53413676,25.01646667,121.5403283,Plantae,NTU
53452172,25.01957217,121.5374217,Hedychium coronarium,NTU
53452192,25.0195805,121.5374,Cyperus papyrus,NTU
53452229,25.01964167,121.5374133,Nelumbo nucifera,NTU
53452259,25.01962217,121.5374133,Nelumbo nucifera,NTU
53452276,25.020075,121.537475,Hymenocallis speciosa,NTU
53452294,25.02015283,121.537445,Gallinula chloropus,NTU
53452327,25.02020833,121.5374133,Bubulcus coromandus,NTU
53452359,25.02032783,121.5373833,Columba livia,NTU
53452374,25.020175,121.5382083,Lantana camara,NTU
53463010,25.01977217,121.5377367,Hymenocallis speciosa,NTU
53464012,25.01681383,121.533875,Pentas lanceolata,NTU
54153018,25.01536667,121.5382383,Bubulcus coromandus,NTU
54154510,25.01724167,121.534705,Gorsachius melanolophus,NTU
54259886,25.01650555,121.5403283,Lagerstroemia indica,NTU
54259931,25.015525,121.5410917,Thalia dealbata,NTU
54259965,25.01544167,121.5411133,Plantae,NTU
54260071,25.01543333,121.5411083,Cenchrus,NTU
54260090,25.01646112,121.5399383,Agapanthus,NTU
54260151,25.01655833,121.5403583,Allamanda,NTU
54817144,25.01938514,121.5376442,Gallinula chloropus,NTU
54817163,25.01948457,121.5377219,Gallinula chloropus,NTU
54817334,25.01948933,121.5406271,Diospyros kaki,NTU
54818763,25.01754495,121.5372819,Pyrrosia lingua,NTU
54818772,25.01748846,121.5373102,Lemmaphyllum microphyllum,NTU
55128366,25.01664247,121.5398767,Gorsachius melanolophus,NTU
55128406,25.01653001,121.5402242,Gracupica nigricollis,NTU
55267860,25.01542222,121.5410833,Thalia geniculata,NTU
55268036,25.01548055,121.5410533,Thalia,NTU
55269607,25.01547848,121.5412521,Coffea,NTU
55580843,25.01852192,121.5375871,Lagerstroemia indica,NTU
55665745,25.01454544,121.5372162,Hymenocallis,NTU
55684920,25.01771964,121.5380351,Amaurornis phoenicurus,NTU
55684922,25.01771964,121.5380351,Danaus genutia,NTU
55684923,25.01771964,121.5380351,Dicrurus macrocercus harterti,NTU
55684924,25.01771964,121.5380351,Passer montanus,NTU
55684925,25.01771964,121.5380351,Copsychus saularis,NTU
55758179,25.01737041,121.5382368,Ardea cinerea,NTU
55758180,25.01737041,121.5382368,Copsychus saularis,NTU
55758181,25.01737041,121.5382368,Dicrurus macrocercus,NTU
55758182,25.01737041,121.5382368,Lonchura punctulata,NTU
55758212,25.02041628,121.5376698,Alcedo atthis,NTU
56299104,25.01805,121.5390033,Pontederia crassipes,NTU
56356444,25.01777133,121.535895,Psilopogon nuchalis,NTU
56356519,25.01754633,121.5362617,Streptopelia orientalis,NTU
56386997,25.01737055,121.5359754,Erigeron bellioides,NTU
56387067,25.01745875,121.5360355,Justicia procumbens,NTU
56387082,25.0174573,121.536018,Mazus pumilus,NTU
56387498,25.01836102,121.536445,Streptopelia orientalis,NTU
56387542,25.0183655,121.5372847,Ruellia simplex,NTU
56389555,25.02023278,121.5390818,Cyanthillium cinereum,NTU
56389664,25.02039545,121.5391746,Ophiopogon,NTU
56389697,25.0205062,121.5391765,Lepidagathis inaequalis,NTU
56389721,25.02069867,121.5399279,Ficus subpisocarpa,NTU
56494551,25.02023175,121.5430684,Lymantria iris,NTU
56494725,25.02023175,121.5430684,Papilio polytes,NTU
56495824,25.02006879,121.5358048,Cryptotympana takasagona,NTU
56817214,25.01480947,121.5375977,Cryptotympana,NTU
56893985,25.01529651,121.5411027,Thalia dealbata,NTU
56894326,25.01524552,121.54116,Thalia geniculata,NTU
56894477,25.01547942,121.5410116,Pontederia,NTU
56894598,25.01557967,121.5407726,Cenchrus setaceus,NTU
56894689,25.01571873,121.5406661,Gymnocoronis spilanthoides,NTU
56894885,25.01577576,121.54078,Gymnocoronis spilanthoides,NTU
56895122,25.01631422,121.5404911,Magnoliopsida,NTU
56895178,25.0164527,121.5401509,Dianthus,NTU
56895528,25.01682302,121.5400114,Hamelia patens,NTU
56896479,25.01818231,121.5355033,Fraxinus griffithii,NTU
56909466,25.0188945,121.5433117,Euphorbia hypericifolia,NTU
56915401,25.01847217,121.543595,Cardiospermum halicacabum,NTU
57004513,25.0183945,121.5433967,Parthenocissus tricuspidata,NTU
57082048,25.01740094,121.5380376,Christella acuminata,NTU
57121988,25.01815283,121.5391617,Neurothemis taiwanensis,NTU
57179655,25.0181945,121.5391383,Trithemis aurora,NTU
57206698,25.0183555,121.5390867,Aquarius paludum,NTU
57399904,25.01640816,121.540416,Nelumbo nucifera,NTU
57787130,25.0209387,121.5434218,Torenia crustacea,NTU
57804637,25.02033228,121.5373288,Thunbergia grandiflora,NTU
57804808,25.01927551,121.5375351,Thalia geniculata,NTU
57821560,25.02059113,121.5372702,Brachydiplax chalybea,NTU
57821563,25.01983812,121.5378443,Rhyothemis severini,NTU
57821564,25.02061694,121.5372648,Urothemis signata,NTU
57821566,25.01985624,121.5378906,Rhyothemis severini,NTU
58020557,25.01959199,121.5376099,Ludwigia octovalvis,NTU
58020802,25.01919093,121.5376385,Nelumbo nucifera,NTU
58020881,25.01904982,121.5376176,Nelumbo nucifera,NTU
58021093,25.01895653,121.5375106,Sagittaria,NTU
58021822,25.01551112,121.5409206,Euploea sylvester swinhoei,NTU
58022132,25.01612982,121.5407894,Cananga odorata,NTU
58087922,25.01571868,121.5407421,Streptopelia orientalis,NTU
58134933,25.01583544,121.5407385,Gracupica nigricollis,NTU
58289022,25.01767053,121.544584,Passiflora edulis,NTU
58401410,25.02034875,121.5374563,Thunbergia grandiflora,NTU
58495898,25.01997207,121.544002,Alcedo atthis,NTU
58582030,25.02002217,121.5440533,Solanum diphyllum,NTU
58582037,25.02006383,121.5440133,Koelreuteria elegans formosana,NTU
58582079,25.01583888,121.5408083,Erythrina crista-galli,NTU
58584635,25.01626945,121.5399383,Trachemys scripta elegans,NTU
58584788,25.01626945,121.5399383,Nycticorax nycticorax,NTU
58911706,25.01838883,121.543305,Triadica sebifera,NTU
59095466,25.01541201,121.5411243,Liliopsida,NTU
59095494,25.01547205,121.5410682,Thalia dealbata,NTU
59096725,25.01597415,121.5419161,Hellenia speciosa,NTU
59097292,25.01593714,121.5417559,Plantae,NTU
59097387,25.01591706,121.5413964,Cajanus cajan,NTU
59107470,25.01594446,121.5414354,Cajanus cajan,NTU
59111360,25.01971769,121.5378478,Cygnus atratus,NTU
59136894,25.01895,121.5359111,Treron sieboldii,NTU
59291500,25.01538261,121.5382927,Antigonon leptopus,NTU
59661237,25.01628,121.53993,Dicrurus macrocercus,NTU
59661238,25.01594667,121.539465,Passer montanus,NTU
59661239,25.01630833,121.5400267,Gallinula chloropus,NTU
59661240,25.01627,121.5399383,Nycticorax nycticorax,NTU
59661241,25.016275,121.5402267,Lonchura punctulata,NTU
59680874,25.01957783,121.5373533,Hedychium coronarium,NTU
59681013,25.0201555,121.5374617,Millettia pinnata,NTU
59681125,25.01610278,121.539345,Strelitzia reginae,NTU
59681395,25.02030283,121.5373217,Thunbergia grandiflora,NTU
59681476,25.0167555,121.538855,Sesbania cannabina,NTU
59681524,25.01561388,121.5386667,Ganoderma,NTU
59681951,25.01526388,121.5373833,Ardisia squamulosa,NTU
59682109,25.0153,121.5373833,Ardisia squamulosa,NTU
59682958,25.01486667,121.536195,Liliopsida,NTU
59737236,25.01506078,121.5413827,Anredera cordifolia,NTU
59747695,25.01840833,121.5409,Gorsachius melanolophus,NTU
60144231,25.01717222,121.5416778,Gorsachius melanolophus,NTU
60275235,25.01822004,121.5394108,Nageia nagi,NTU
60291525,25.0160632,121.5361621,Rivina humilis,NTU
60291578,25.01605011,121.5361392,Rhapis excelsa,NTU
60291606,25.01609475,121.5361601,Livistona chinensis,NTU
60292013,25.01602502,121.5361288,Magnoliopsida,NTU
60292045,25.01632523,121.5361701,Citrus maxima,NTU
60292385,25.01604565,121.5361528,Polyscias fruticosa,NTU
60292400,25.01606844,121.53609,Euphorbia trigona,NTU
60303600,25.01483612,121.5360717,Ceriagrion auranticum ryukyuanum,NTU
60304567,25.01766383,121.5407633,Myrmarachne,NTU
60396594,25.01733204,121.5359342,Coleus scutellarioides,NTU
60403121,25.01481112,121.5360717,Ceriagrion auranticum,NTU
60403149,25.01521388,121.5368417,Diploderma swinhonis,NTU
60413226,25.01448311,121.5355619,Homo sapiens,NTU
60688995,25.01610604,121.5407397,Cananga odorata,NTU
60689082,25.01611302,121.5407151,Cananga,NTU
60921894,25.0182945,121.5391617,Pontederia crassipes,NTU
60948663,25.01893617,121.535225,Erythrina corallodendron,NTU
60948699,25.01563612,121.5379417,Dendrocitta formosae,NTU
60948765,25.02010833,121.5382083,Anas platyrhynchos domesticus,NTU
60948931,25.01988883,121.5377417,,NTU
60948969,25.0201945,121.5381,Cairina moschata domestica,NTU
60949023,25.0201695,121.53813,Anser cygnoides domesticus,NTU
60949126,25.01851383,121.5376667,Lagerstroemia indica,NTU
60949287,25.02029167,121.5380083,Bubulcus coromandus,NTU
60955218,25.01914717,121.5375883,,NTU
61064616,25.01624535,121.5401334,Nycticorax nycticorax,NTU
61164141,25.01675556,121.5400694,Gorsachius melanolophus,NTU
61183659,25.01630833,121.5400306,Trachemys scripta elegans,NTU
61183708,25.01601944,121.5406611,Streptopelia orientalis orii,NTU
61189473,25.01856387,121.5366137,Lantana montevidensis,NTU
61190619,25.02065548,121.5390531,Magnoliopsida,NTU
61191855,25.0210999,121.538655,Magnolia compressa,NTU
61192043,25.0208319,121.5386374,Pteris ensiformis,NTU
61192228,25.02067241,121.5384319,Acalypha wilkesiana,NTU
61275356,25.01850667,121.5391837,Youngia japonica,NTU
61275507,25.01840064,121.5388841,Arachis duranensis,NTU
61275619,25.01838982,121.5378638,Axonopus compressus,NTU
61275638,25.01844021,121.5379556,Digitaria sanguinalis,NTU
61275729,25.01835647,121.537982,Oplismenus,NTU
61275901,25.01849207,121.5372231,Panicoideae,NTU
61275922,25.01847027,121.5372881,Oxalis debilis,NTU
61275946,25.01851807,121.5372525,Potentilla,NTU
61276091,25.01845466,121.5373081,Mazus pumilus,NTU
61276183,25.01852682,121.5372915,Plantago asiatica,NTU
61284806,25.0186055,121.5392083,Fejervarya limnocharis,NTU
61368047,25.0163631,121.5352981,Lachnocaulon anceps,NTU
61368343,25.01645275,121.5352892,Ficus fistulosa,NTU
61368972,25.01556465,121.5359847,Hemerocallis fulva,NTU
61369131,25.01576079,121.5384374,Ficus subpisocarpa,NTU
61369536,25.01670684,121.5409499,Rumex obtusifolius,NTU
61369560,25.01654352,121.5407961,Paspalinae,NTU
61369861,25.01642723,121.5408472,Torenia crustacea,NTU
61369930,25.01639563,121.540809,Oxalis triangularis,NTU
61370124,25.01640689,121.5407267,Cyperus,NTU
61370381,25.0165151,121.5408605,Bidens alba,NTU
61370451,25.01640492,121.5407677,Paederia foetida,NTU
61461323,25.01865833,121.5376617,Hedychium coronarium,NTU
61461331,25.01865833,121.5376617,Dicrurus macrocercus,NTU
61461344,25.01865833,121.5376617,Streptopelia orientalis,NTU
61461361,25.01677667,121.5403717,Passer montanus,NTU
61461369,25.01677667,121.5403717,Dicrurus macrocercus,NTU
61461394,25.01677667,121.5403717,Dendrocitta formosae,NTU
61461408,25.01677667,121.5403717,Mauremys sinensis,NTU
61461429,25.01865833,121.5376617,Nelumbo nucifera,NTU
61466688,25.02082056,121.5385797,Psilopogon nuchalis,NTU
61467045,25.01723913,121.5394276,Spiranthes sinensis,NTU
61467046,25.01723913,121.5394276,Zeuxine strateumatica,NTU
61467326,25.01672499,121.5342405,Mazus fauriei,NTU
61468368,25.01835816,121.5414631,Diploderma swinhonis,NTU
61476473,25.01665288,121.5352246,Crematogaster rogenhoferi,NTU
61600776,25.01618079,121.5403723,Pica serica,NTU
61600777,25.01596604,121.5409996,Lonchura punctulata,NTU
61600778,25.0190991,121.5412383,Aplonis panayensis,NTU
61600780,25.01610196,121.5354061,Diploderma swinhonis,NTU
61600781,25.0159464,121.5405298,Ideopsis similis,NTU
61600783,25.01582958,121.5402079,Pycnonotus sinensis,NTU
61600784,25.01620867,121.5408088,Passer montanus,NTU
61600787,25.01883368,121.5411735,Streptopelia orientalis,NTU
61638335,25.01862783,121.5433717,Mimosa pudica,NTU
61653248,25.01693435,121.5340886,Pentas,NTU
61653528,25.01699511,121.5340925,Pyrrosia lingua,NTU
61653872,25.0167186,121.5343269,Crescentia,NTU
61653908,25.01661917,121.5344368,Eriobotrya japonica,NTU
61654053,25.01669752,121.5349939,Malvaviscus arboreus,NTU
61654611,25.01563763,121.5360459,Pittosporum pentandrum,NTU
61845548,25.01873552,121.5375533,Poaceae,NTU
61849471,25.01701713,121.5382903,Gorsachius melanolophus,NTU
61849590,25.01545552,121.5378886,Gorsachius melanolophus,NTU
61928808,25.01646933,121.5402638,Lagerstroemia indica,NTU
62000438,25.01780669,121.5377168,Oldenlandia corymbosa,NTU
62000508,25.0175416,121.5377567,Commelina diffusa,NTU
62000882,25.01732536,121.5384652,Ipomoea obscura,NTU
62000975,25.01734521,121.5386853,Artemisia,NTU
62001119,25.01746567,121.5389526,Paniceae,NTU
62001178,25.01743624,121.5390938,Passiflora suberosa,NTU
62002218,25.01737323,121.5392959,Fungi,NTU
62002246,25.017275,121.5388905,Roystonea regia,NTU
62002260,25.01682054,121.5384295,Zingibereae,NTU
62002280,25.01695416,121.5385116,Alocasia odora,NTU
62002284,25.01711358,121.5384838,Cinnamomum camphora,NTU
62002324,25.01676445,121.5386546,Nephrolepis cordifolia,NTU
62002392,25.01691308,121.5384427,Bidens alba,NTU
62002472,25.01702536,121.5384332,Strelitziaceae,NTU
62002535,25.01692384,121.5382781,Aglaonema,NTU
62002557,25.01661453,121.5381989,Asplenium nidus,NTU
62002686,25.01584002,121.5380529,Streptopelia orientalis,NTU
62002762,25.01585999,121.5380784,Streptopelia orientalis,NTU
62002764,25.01735126,121.5397518,Streptopelia orientalis,NTU
62002917,25.01737675,121.5392992,Phyllanthus tenellus,NTU
62002934,25.01722915,121.539305,Cyrtococcum patens,NTU
62002943,25.0174687,121.5389686,Celtis sinensis,NTU
62002955,25.01629908,121.5399596,Trachemys scripta elegans,NTU
62002957,25.01718745,121.5392311,Clematis,NTU
62002964,25.01738233,121.5392301,Youngia japonica,NTU
62002979,25.01717839,121.539323,Solanum diphyllum,NTU
62002981,25.01531279,121.5408868,Hedychium coronarium,NTU
62002986,25.01740129,121.5389779,Bryopsida,NTU
62002992,25.0170551,121.5392023,Ficus pumila,NTU
62003084,25.01745913,121.5388888,Araucaria cunninghamii,NTU
62003128,25.01722579,121.5392206,Cupressaceae,NTU
62003142,25.01735126,121.5397518,Sarcophagidae,NTU
62003153,25.01747985,121.5390279,Bischofia javanica,NTU
62003244,25.01642389,121.5399831,Clarias,NTU
62003245,25.01694463,121.5399229,Lagerstroemia,NTU
62003289,25.01735126,121.5397518,Gerrini,NTU
62003316,25.01668994,121.539677,,NTU
62003368,25.01685221,121.5392261,Lantana montevidensis,NTU
62003419,25.01679686,121.5392946,Ficus pumila,NTU
62003537,25.01735126,121.5397518,Mauremys sinensis,NTU
62003548,25.0163888,121.5402821,Clarias,NTU
62003556,25.01700329,121.5397697,Ceriagrion auranticum,NTU
62003591,25.0163577,121.5399552,Nycticorax nycticorax,NTU
62003629,25.0165453,121.5395124,Embioptera,NTU
62003650,25.0156039,121.5407441,Mauremys sinensis,NTU
62003655,25.01626417,121.5389628,Nycticorax nycticorax,NTU
62003660,25.0160831,121.5401177,Trachemys scripta elegans,NTU
62003701,25.0160831,121.5401177,Aquarius,NTU
62009129,25.01563446,121.5359849,Justicia procumbens procumbens,NTU
62032351,25.01483612,121.5379467,Streptopelia orientalis,NTU
62086496,25.01638889,121.54,Stachytarpheta urticifolia,NTU
62177723,25.02052682,121.5372976,Thunbergia grandiflora,NTU
62379701,25.01589797,121.5388304,Plantae,NTU
62380029,25.01628333,121.5399867,Columba livia domestica,NTU
62380126,25.01632031,121.5399953,Orthosiphon aristatus,NTU
62380766,25.01584801,121.5407358,Erythrina crista-galli,NTU
62380953,25.01562809,121.5410605,,NTU
62380975,25.01482024,121.540763,Ardisia squamulosa,NTU
62381054,25.01560566,121.5409713,,NTU
62381167,25.0160236,121.5423961,Tracheophyta,NTU
62382194,25.02010079,121.5378211,Cygnus atratus,NTU
62382280,25.02016104,121.5379692,Anser cygnoides,NTU
62382561,25.01975382,121.537757,Thalia geniculata,NTU
62464153,25.02014167,121.5390467,Ceiba speciosa,NTU
62535873,25.01922783,121.5389333,Gorsachius melanolophus,NTU
62535891,25.01921667,121.5389167,Gracupica nigricollis,NTU
62535949,25.01896383,121.5358967,Pica serica,NTU
62535979,25.0190055,121.53605,Callosciurus erythraeus,NTU
62553013,25.01840955,121.5340428,Thunbergia grandiflora,NTU
62553014,25.01901385,121.5375212,Nelumbo,NTU
62618444,25.01640763,121.535348,Abrus precatorius,NTU
62618489,25.01665885,121.53514,Mussaenda,NTU
62618526,25.01654499,121.5352506,Alpinia zerumbet,NTU
62618688,25.01683527,121.535098,Drynaria coronans,NTU
62626994,25.02012344,121.5360257,Zelkova serrata,NTU
62686000,25.01445612,121.5372084,Neoscona punctigera,NTU
62865590,25.01677163,121.5338337,Petunia,NTU
62970497,25.017215,121.5395036,Pica serica,NTU
62974401,25.01856319,121.5362203,Pica serica,NTU
62987798,25.01547111,121.5370941,Hydrocotyle sibthorpioides,NTU
62987812,25.01545308,121.5371035,Solanum diphyllum,NTU
62989393,25.01677294,121.5402725,Bidens alba,NTU
62989487,25.01742447,121.5385267,Oldenlandia corymbosa,NTU
63073446,25.0181022,121.5339672,Melaleuca leucadendra,NTU
63225236,25.01816337,121.5393438,Pontederia crassipes,NTU
63225775,25.01770977,121.5393381,Callosciurus erythraeus thaiwanensis,NTU
63288998,25.01325113,121.5381759,Semecarpus gigantifolia,NTU
63489002,25.02063333,121.537505,Bacopa monnieri,NTU
63489045,25.0199305,121.5377667,Nymphoides,NTU
63551583,25.01562767,121.5375286,Polistes rothneyi gressitti,NTU
63626738,25.01750833,121.5424883,Copsychus saularis,NTU
63628223,25.01737192,121.5391346,Gorsachius melanolophus,NTU
63693849,25.01656011,121.5404703,Danaus chrysippus,NTU
63697732,25.0167,121.53962,Muscoidea,NTU
63769492,25.01890833,121.5376283,Syrphini,NTU
63769617,25.01955185,121.5383993,Danaina,NTU
63801090,25.01647,121.5403267,Alcedo atthis,NTU
63801131,25.016085,121.5394183,Ardea cinerea,NTU
63801324,25.01647,121.5403267,Pica serica,NTU
63801368,25.01647,121.5403267,Nycticorax nycticorax,NTU
63801506,25.016085,121.5394183,Nycticorax nycticorax,NTU
63801583,25.016085,121.5394183,Streptopelia tranquebarica,NTU
63801626,25.01647,121.5403267,Copsychus saularis,NTU
63807774,25.01990845,121.5421497,Emilia javanica,NTU
63808130,25.01987683,121.5422052,Rorippa indica,NTU
63808276,25.01992612,121.5422132,Arachis pintoi,NTU
63946036,25.01688175,121.5370693,Allamanda cathartica,NTU
64028101,25.01782978,121.5390474,Gorsachius melanolophus,NTU
64087634,25.0180195,121.5396583,Syntomoides imaon,NTU
64087965,25.01906568,121.5429258,Phoenicurus auroreus,NTU
64094905,25.02018598,121.5389513,Torenia concolor,NTU
64108505,25.02016389,121.5351333,Opisthoplatia orientalis,NTU
64163465,25.01502215,121.5383882,Trypoxylon,NTU
64279187,25.01989167,121.537285,Copsychus saularis,NTU
64279222,25.01860667,121.5360717,Copsychus saularis,NTU
64279458,25.01650291,121.5350917,Elymnias hypermnestra,NTU
64287318,25.01757214,121.53962,Columba livia domestica,NTU
64289633,25.01876333,121.5348617,Pycnonotus sinensis,NTU
64289644,25.01642833,121.542135,Gracupica nigricollis,NTU
64289729,25.01680667,121.5410033,Passer montanus,NTU
64289739,25.01672667,121.541155,Pycnonotus sinensis,NTU
64289883,25.01882,121.53707,Gallinula chloropus,NTU
64289931,25.01994333,121.5370567,Cygnus atratus,NTU
64289960,25.01994333,121.5370567,Bubulcus coromandus,NTU
64289980,25.01994333,121.5370567,Cairina moschata domestica,NTU
64290072,25.01994333,121.5370567,Columba livia domestica,NTU
64290138,25.01994333,121.5370567,Anas platyrhynchos domesticus,NTU
64290191,25.02020667,121.53743,Anatidae,NTU
64290209,25.02020667,121.53743,Anas,NTU
64290221,25.02020667,121.53743,Anser cygnoides,NTU
64290272,25.01544833,121.537985,Gorsachius melanolophus,NTU
64334065,25.02063703,121.5386501,Hydrocotyle batrachium,NTU
64351793,25.01734032,121.5397518,,NTU
64351839,25.01734032,121.5397518,,NTU
64351872,25.01734032,121.5397518,Java nigrita,NTU
64352333,25.01734032,121.5397518,Streptopelia orientalis,NTU
64354518,25.01734032,121.5397518,Thunbergia grandiflora,NTU
64354595,25.01734032,121.5397518,Grevillea robusta,NTU
64354839,25.01734032,121.5397518,Protaetia,NTU
64354886,25.01734032,121.5397518,Vespa mandarinia,NTU
64508626,25.0173405,121.5397518,Plantae,NTU
64508627,25.0173405,121.5397518,Plantae,NTU
64508628,25.0173405,121.5397518,Euphorbia prostrata,NTU
64508629,25.0173405,121.5397518,Youngia japonica,NTU
64508630,25.0173405,121.5397518,Plantae,NTU
64508631,25.0173405,121.5397518,Arachis pintoi,NTU
64508632,25.0173405,121.5397518,Passiflora suberosa,NTU
64508633,25.0173405,121.5397518,Erigeron bellioides,NTU
64508634,25.0173405,121.5397518,Plantae,NTU
64508635,25.0173405,121.5397518,Pilea microphylla,NTU
64508636,25.0173405,121.5397518,Plantae,NTU
64508637,25.0173405,121.5397518,Youngia japonica,NTU
64508639,25.0173405,121.5397518,Plantae,NTU
64508640,25.0173405,121.5397518,Plantae,NTU
64508642,25.0173405,121.5397518,Lygodium japonicum,NTU
64508644,25.0173405,121.5397518,Alternanthera sessilis,NTU
64508647,25.0173405,121.5397518,Plantae,NTU
64508648,25.0145185,121.53792,Plantae,NTU
64508649,25.0173405,121.5397518,Plantae,NTU
64508652,25.0173405,121.5397518,Youngia japonica,NTU
64508653,25.0173405,121.5397518,Plantae,NTU
64508654,25.0145185,121.53792,Magnoliopsida,NTU
64508658,25.0145185,121.53792,Paederia foetida,NTU
64508660,25.0145185,121.53792,Plantae,NTU
64508661,25.0173405,121.5397518,Plantae,NTU
64508663,25.0145185,121.53792,Plantae,NTU
64508664,25.0145185,121.53792,Murdannia loriformis,NTU
64508665,25.0173405,121.5397518,Plantae,NTU
64508669,25.0145185,121.53792,Torenia concolor,NTU
64508670,25.0145185,121.53792,Grona triflora,NTU
64508671,25.0145185,121.53792,Mazus pumilus,NTU
64508674,25.0145185,121.53792,Plantae,NTU
64508676,25.0145185,121.53792,Plantae,NTU
64508677,25.0145185,121.53792,Plantae,NTU
64508678,25.0145185,121.53792,Justicia procumbens,NTU
64711900,25.01916117,121.5373083,Alcedo atthis,NTU
64842143,25.01844717,121.53765,Copsychus saularis,NTU
64920893,25.0207775,121.5373969,Gallinula chloropus,NTU
65056717,25.01875733,121.536338,Copsychus saularis,NTU
65060364,25.01893333,121.5376667,Gallinula chloropus,NTU
65195898,25.01502556,121.5375903,Parthenocissus tricuspidata,NTU
65384392,25.01637778,121.5353167,Echinodorus cordifolius,NTU
65596770,25.01546112,121.5378417,Ardisia squamulosa,NTU
65623331,25.01871534,121.5427272,Asparagus aethiopicus,NTU
65629906,25.01989864,121.5424571,Triadica sebifera,NTU
65678724,25.01557666,121.5364028,Murraya paniculata,NTU
65678993,25.01562984,121.5380226,Pilea microphylla,NTU
65680949,25.012275,121.537955,Palaquium formosanum,NTU
65735981,25.01628055,121.54003,Columba livia,NTU
65737016,25.01631388,121.540375,Plantae,NTU
65740408,25.0197982,121.54094,Swietenia macrophylla,NTU
65867531,25.01752687,121.5403285,Gorsachius melanolophus,NTU
65876252,25.01867783,121.543245,Emberiza spodocephala,NTU
65992308,25.01705,121.5403217,Gorsachius melanolophus,NTU
65992318,25.01903883,121.5373467,Bubulcus coromandus,NTU
65992331,25.0190555,121.5373467,Bubulcus coromandus,NTU
66083791,25.01772678,121.5396918,Acalypha herzogiana,NTU
