id,latitude,longitude,scientific_name
57310287,25.0213000769,121.5241243638,Magnoliopsida
57399904,25.0164081644,121.5404159653,Nelumbo nucifera
57404379,25.0270658369,121.5307530016,Cyrestis thyodamas
57505833,25.0272477151,121.5294293275,Ixora chinensis
57506635,25.027580486,121.5280757117,Ixora chinensis
57611650,25.0149005,121.5468169,Hasarius
57613561,25.0238151389,121.5334853889,Trithemis aurora
57613611,25.0238456667,121.5337524167,Hedychium coronarium
57614029,25.0238609167,121.5341033889,Osmoxylon lineare
57614375,25.0238151389,121.5341720556,Bradybaena similaris
57696226,25.0279989729,121.5447829897,Tracheophyta
57787130,25.0209387,121.5434218,Torenia crustacea
57803311,25.0278960645,121.5344198184,Bauhinia acuminata
57804637,25.0203322789,121.5373287844,Thunbergia grandiflora
57804808,25.0192755067,121.537535092,Thalia geniculata
57821560,25.0205911286,121.5372701596,Brachydiplax chalybea
57821563,25.01983812,121.5378443066,Rhyothemis severini
57821564,25.0206169374,121.5372647952,Urothemis signata
57821566,25.0198562385,121.5378906422,Rhyothemis severini
57900900,25.0203576559,121.5243314411,Blumea balsamifera
57902449,25.0241831398,121.5326956396,Hibiscus rosa-sinensis
57912379,25.0279777778,121.5248361111,Plumeria obtusa
57912389,25.0279777778,121.5248361111,Osmanthus fragrans
57912797,25.0261694444,121.523125,Angiospermae
57991825,25.0144277833,121.5347666667,Tagetes
58002361,25.0247511856,121.5445338014,Melaleuca
58020557,25.0195919888,121.5376098906,Ludwigia octovalvis
58020802,25.0191909325,121.5376385282,Nelumbo nucifera
58020881,25.019049818,121.5376176494,Nelumbo nucifera
58021093,25.0189565332,121.5375106391,Sagittaria
58021706,25.0237844987,121.5327650682,Mussaenda erythrophylla
58021822,25.0155111189,121.5409206096,Euploea sylvester swinhoei
58022132,25.0161298183,121.5407894247,Cananga odorata
58037888,25.0101660973,121.5325718038,Fowlea flavipunctata
58040969,25.0116237444,121.5334755492,Bungarus multicinctus
58087922,25.0157186816,121.5407421198,Streptopelia orientalis
58134933,25.015835442,121.5407385034,Gracupica nigricollis
58203817,25.0141474257,121.5303221819,Ceriagrion auranticum
58242404,25.0169359357,121.5445727482,Morus indica
58289022,25.017670528,121.5445839543,Passiflora edulis
58305264,25.0266695,121.53671333,Polypodiales
58401410,25.02034875,121.53745625,Thunbergia grandiflora
58407160,25.0252777778,121.5277777778,Gorsachius melanolophus
58486524,25.0216393941,121.5250771103,Youngia japonica japonica
58486546,25.0216387062,121.5251581396,Cleome rutidosperma
58486562,25.0213500095,121.5251480407,Adiantum capillus-veneris
58486588,25.0213005991,121.525119245,Pilea microphylla
58486602,25.0215052001,121.5249827422,Clematis grata
58486700,25.021725867,121.5251526185,Oxalis debilis
58486723,25.0217439924,121.5251415295,Pteris multifida
58495898,25.0199720742,121.5440019638,Alcedo atthis
58582030,25.02002217,121.54405333,Solanum diphyllum
58582037,25.02006383,121.54401333,Koelreuteria elegans formosana
58582079,25.01583888,121.54080833,Erythrina crista-galli
58584635,25.01626945,121.53993833,Trachemys scripta elegans
58584788,25.01626945,121.53993833,Nycticorax nycticorax
58701207,25.0143587036,121.5339223424,Sansevieria trifasciata
58911706,25.01838883,121.543305,Triadica sebifera
59095466,25.0154120144,121.5411243157,Liliopsida
59095494,25.01547205,121.54106818,Thalia dealbata
59096725,25.0159741498,121.5419161193,Hellenia speciosa
59097292,25.01593714,121.54175593,Plantae
59097387,25.0159170559,121.5413964341,Cajanus cajan
59107470,25.01594446,121.54143542,Cajanus cajan
59111360,25.0197176935,121.5378477797,Cygnus atratus
59136894,25.01895,121.5359111111,Treron sieboldii
59291500,25.0153826065,121.5382927074,Antigonon leptopus
59306815,25.0247695,121.53413333,Ficus carica
59661237,25.01628,121.53993,Dicrurus macrocercus
59661238,25.0159466667,121.539465,Passer montanus
59661239,25.0163083333,121.5400266667,Gallinula chloropus
59661240,25.01627,121.5399383333,Nycticorax nycticorax
59661241,25.016275,121.5402266667,Lonchura punctulata
59680874,25.0195778333,121.5373533333,Hedychium coronarium
59681013,25.0201555,121.5374616667,Millettia pinnata
59681125,25.0161027833,121.539345,Strelitzia reginae
59681395,25.0203028333,121.5373216667,Thunbergia grandiflora
59681476,25.0167555,121.538855,Sesbania cannabina
59681524,25.0156138833,121.5386666667,Ganoderma
59681951,25.0152638833,121.5373833333,Ardisia squamulosa
59682109,25.0153,121.5373833333,Ardisia squamulosa
59682958,25.0148666667,121.536195,Liliopsida
59737236,25.0150607822,121.5413827334,Anredera cordifolia
59747695,25.01840833,121.5409,Gorsachius melanolophus
59945339,25.02589717,121.53041167,Euphorbia milii
60034776,25.0206390862,121.5251125993,Vernicia montana
60144231,25.0171722222,121.5416777778,Gorsachius melanolophus
60275235,25.0182200412,121.5394107597,Nageia nagi
60291525,25.0160631986,121.5361621017,Rivina humilis
60291578,25.0160501106,121.5361391676,Rhapis excelsa
60291606,25.0160947543,121.5361601287,Livistona chinensis
60292013,25.0160250152,121.5361288253,Magnoliopsida
60292045,25.0163252294,121.5361701199,Citrus maxima
60292385,25.0160456513,121.5361527988,Polyscias fruticosa
60292400,25.0160684358,121.5360899896,Euphorbia trigona
60303421,25.0104920556,121.5319026667,Mecopoda elongata
60303600,25.01483612,121.53607167,Ceriagrion auranticum ryukyuanum
60304567,25.01766383,121.54076333,Myrmarachne
60396594,25.0173320382,121.5359342018,Coleus scutellarioides
60403121,25.0148111167,121.5360716667,Ceriagrion auranticum
60403149,25.0152138833,121.5368416667,Diploderma swinhonis
60413226,25.01448311,121.53556192,Homo sapiens
60493898,25.02338617,121.545805,Streptopelia orientalis
60501296,25.0216821824,121.5251443094,Cleome rutidosperma
60509476,25.0133668313,121.5301599162,Aster indicus
60509545,25.0111991167,121.5299746466,Vernicia montana
60580673,25.0188738449,121.5282028953,Flueggea virosa
60585712,25.0134980556,121.5403425556,Gorsachius melanolophus
60688995,25.01610604,121.54073972,Cananga odorata
60689082,25.01611302,121.54071515,Cananga
60696337,25.0157024722,121.5318358889,Ficus
60798815,25.0199203818,121.5275946549,Ficus virgata
60799278,25.0117478,121.52856552,Koelreuteria elegans
60829477,25.01022222,121.5327,Plantae
60921894,25.0182945,121.5391616667,Pontederia crassipes
60937835,25.0186464997,121.5332700997,Lippia origanoides
60948663,25.0189361667,121.535225,Erythrina corallodendron
60948699,25.0156361167,121.5379416667,Dendrocitta formosae
60948765,25.0201083333,121.5382083333,Anas platyrhynchos domesticus
60948931,25.0198888333,121.5377416667,
60948969,25.0201945,121.5381,Cairina moschata domestica
60949023,25.0201695,121.53813,Anser cygnoides domesticus
60949126,25.0185138333,121.5376666667,Lagerstroemia indica
60949287,25.0202916667,121.5380083333,Bubulcus coromandus
60955218,25.0191471667,121.5375883333,
61064616,25.0162453475,121.540133357,Nycticorax nycticorax
61164141,25.0167555556,121.5400694444,Gorsachius melanolophus
61183659,25.0163083333,121.5400305556,Trachemys scripta elegans
61183708,25.0160194444,121.5406611111,Streptopelia orientalis orii
61189473,25.0185638698,121.5366136717,Lantana montevidensis
61190619,25.0206554828,121.5390531,Magnoliopsida
61191855,25.0210999001,121.5386549557,Magnolia compressa
61192043,25.0208319025,121.5386374092,Pteris ensiformis
61192228,25.0206724085,121.5384318738,Acalypha wilkesiana
61275356,25.0185066697,121.5391837264,Youngia japonica
61275507,25.0184006358,121.5388841423,Arachis duranensis
61275619,25.0183898184,121.5378637539,Axonopus compressus
61275638,25.0184402106,121.5379555695,Digitaria sanguinalis
61275729,25.0183564738,121.5379820382,Oplismenus
61275901,25.0184920683,121.537223055,Panicoideae
61275922,25.0184702659,121.5372880649,Oxalis debilis
61275946,25.018518075,121.5372524579,Potentilla
61276091,25.0184546588,121.5373081444,Mazus pumilus
61276183,25.0185268218,121.5372915226,Plantago asiatica
61283974,25.0136928,121.5416013,Veronicellidae
61284806,25.0186055,121.53920833,Fejervarya limnocharis
61359184,25.02596946,121.54343791,Paederia foetida
61368047,25.0163630974,121.5352981456,Lachnocaulon anceps
61368343,25.0164527467,121.5352892161,Ficus fistulosa
61368972,25.0155646505,121.5359847345,Hemerocallis fulva
61369131,25.0157607866,121.5384374229,Ficus subpisocarpa
61369536,25.0167068442,121.5409499496,Rumex obtusifolius
61369560,25.0165435185,121.540796102,Paspalinae
61369861,25.0164272272,121.5408472017,Torenia crustacea
61369930,25.016395635,121.5408090165,Oxalis triangularis
61370124,25.0164068941,121.5407266727,Cyperus
61370381,25.0165150958,121.5408604677,Bidens alba
61370451,25.016404916,121.5407676849,Paederia foetida
61456407,25.01752333,121.54684167,Psilopogon nuchalis
61461079,25.01752333,121.54684167,Zosterops simplex
61461323,25.01865833,121.53766167,Hedychium coronarium
61461331,25.01865833,121.53766167,Dicrurus macrocercus
61461344,25.01865833,121.53766167,Streptopelia orientalis
61461361,25.01677667,121.54037167,Passer montanus
61461369,25.01677667,121.54037167,Dicrurus macrocercus
61461394,25.01677667,121.54037167,Dendrocitta formosae
61461408,25.01677667,121.54037167,Mauremys sinensis
61461429,25.01865833,121.53766167,Nelumbo nucifera
61466688,25.0208205633,121.5385796783,Psilopogon nuchalis
61467045,25.0172391267,121.5394276167,Spiranthes sinensis
61467046,25.0172391267,121.5394276167,Zeuxine strateumatica
61467326,25.01672499,121.5342405128,Mazus fauriei
61468368,25.0183581633,121.5414630567,Diploderma swinhonis
61476473,25.0166528767,121.5352246083,Crematogaster rogenhoferi
61600776,25.0161807887,121.5403723185,Pica serica
61600777,25.0159660425,121.5409996254,Lonchura punctulata
61600778,25.0190990962,121.5412383344,Aplonis panayensis
61600780,25.0161019588,121.5354061447,Diploderma swinhonis
61600781,25.0159464011,121.5405298026,Ideopsis similis
61600783,25.0158295781,121.5402079375,Pycnonotus sinensis
61600784,25.0162086729,121.5408087523,Passer montanus
61600787,25.0188336778,121.5411735328,Streptopelia orientalis
61638335,25.0186278333,121.5433716667,Mimosa pudica
61647178,25.0250895594,121.5293376438,Tecoma stans
61653248,25.01693435,121.53408863,Pentas
61653528,25.01699511,121.53409252,Pyrrosia lingua
61653872,25.0167186,121.5343269,Crescentia
61653908,25.01661917,121.53443678,Eriobotrya japonica
61654053,25.01669752,121.53499386,Malvaviscus arboreus
61654611,25.01563763,121.53604594,Pittosporum pentandrum
61675144,25.023119,121.5227129722,Diptera
61754106,25.0155310985,121.5337817186,Rhapis excelsa
61845548,25.0187355233,121.5375532622,Poaceae
61849471,25.01701713,121.53829027,Gorsachius melanolophus
61849590,25.01545552,121.53788863,Gorsachius melanolophus
61928808,25.0164693268,121.5402637796,Lagerstroemia indica
61933373,25.026125,121.54252,Ixora coccinea
62000438,25.0178066916,121.5377167776,Oldenlandia corymbosa
62000508,25.0175416022,121.537756714,Commelina diffusa
62000882,25.0173253556,121.538465212,Ipomoea obscura
62000975,25.0173452131,121.5386852962,Artemisia
62001119,25.0174656693,121.5389525898,Paniceae
62001178,25.0174362359,121.5390938,Passiflora suberosa
62002218,25.0173732313,121.5392959212,Fungi
62002246,25.017275,121.5388905,Roystonea regia
62002260,25.0168205444,121.5384295195,Zingibereae
62002280,25.0169541618,121.5385115662,Alocasia odora
62002284,25.01711358,121.53848378,Cinnamomum camphora
62002324,25.0167644536,121.5386546317,Nephrolepis cordifolia
62002392,25.0169130834,121.5384427387,Bidens alba
62002472,25.0170253568,121.5384331635,Strelitziaceae
62002535,25.0169238447,121.5382781385,Aglaonema
62002557,25.0166145348,121.5381989143,Asplenium nidus
62002686,25.015840016,121.5380528639,Streptopelia orientalis
62002762,25.0158599876,121.5380784044,Streptopelia orientalis
62002764,25.0173512589,121.5397518128,Streptopelia orientalis
62002917,25.0173767517,121.5392991902,Phyllanthus tenellus
62002934,25.0172291463,121.5393049737,Cyrtococcum patens
62002943,25.0174686957,121.538968556,Celtis sinensis
62002955,25.01629908,121.53995957,Trachemys scripta elegans
62002957,25.0171874464,121.5392311291,Clematis
62002964,25.0173823256,121.5392301233,Youngia japonica
62002979,25.0171783939,121.5393229948,Solanum diphyllum
62002981,25.0153127913,121.5408867796,Hedychium coronarium
62002986,25.0174012866,121.5389779335,Bryopsida
62002992,25.0170550961,121.5392022954,Ficus pumila
62003084,25.0174591294,121.5388887793,Araucaria cunninghamii
62003128,25.0172257936,121.5392205679,Cupressaceae
62003142,25.0173512589,121.5397518128,Sarcophagidae
62003153,25.0174798546,121.5390278994,Bischofia javanica
62003244,25.0164238889,121.5399830556,Clarias
62003245,25.0169446251,121.5399229387,Lagerstroemia
62003289,25.0173512589,121.5397518128,Gerrini
62003316,25.0166899373,121.5396769838,
62003368,25.0168522122,121.5392261,Lantana montevidensis
62003419,25.0167968571,121.5392945534,Ficus pumila
62003537,25.0173512589,121.5397518128,Mauremys sinensis
62003548,25.0163888,121.5402820997,Clarias
62003556,25.0170032857,121.5397697331,Ceriagrion auranticum
62003591,25.0163577,121.5399551997,Nycticorax nycticorax
62003629,25.0165453,121.5395124,Embioptera
62003650,25.0156038997,121.5407440997,Mauremys sinensis
62003655,25.0162641667,121.5389627778,Nycticorax nycticorax
62003660,25.0160830997,121.5401176997,Trachemys scripta elegans
62003701,25.0160830997,121.5401176997,Aquarius
62009129,25.0156344583,121.5359848789,Justicia procumbens procumbens
62012729,25.01048464,121.53193665,Plantae
62012782,25.01049876,121.53193081,Plantae
62032351,25.0148361167,121.5379466667,Streptopelia orientalis
62080977,25.0156543,121.5334406,Euphorbia tithymaloides
62086496,25.0163888889,121.54,Stachytarpheta urticifolia
62086826,25.015,121.5413888889,Alismataceae
62089349,25.0230403175,121.5284083275,Ixora
62167628,25.0267861667,121.5354833333,Morus indica
62172143,25.01502898,121.5289986366,Millettia pinnata
62172149,25.0173458224,121.5298175813,Streptopelia orientalis
62172153,25.0175085932,121.5313352972,Tulbaghia violacea
62177723,25.02052682,121.5372975994,Thunbergia grandiflora
62216291,25.0276503057,121.5320096149,Hibiscus tiliaceus
62269075,25.0247662,121.5324082,Duranta erecta
62271298,25.0120536167,121.532913707,Keteleeria davidiana formosana
62361100,25.0247821667,121.5315856667,Dendrocitta formosae
62379701,25.0158979744,121.5388303902,Plantae
62380029,25.01628333,121.53998667,Columba livia domestica
62380126,25.0163203072,121.5399952674,Orthosiphon aristatus
62380766,25.0158480132,121.5407357604,Erythrina crista-galli
62380953,25.01562809,121.54106045,
62380975,25.0148202402,121.5407630181,Ardisia squamulosa
62381054,25.01560566,121.54097126,
62381079,25.01616287,121.54286193,Thalia geniculata
62381081,25.01493055,121.5414283333,Thalia geniculata
62381167,25.0160235956,121.5423961293,Tracheophyta
62382194,25.0201007879,121.5378211215,Cygnus atratus
62382280,25.0201610377,121.5379691701,Anser cygnoides
62382561,25.0197538175,121.5377570038,Thalia geniculata
62464153,25.0201416667,121.5390466667,Ceiba speciosa
62535873,25.01922783,121.53893333,Gorsachius melanolophus
62535891,25.01921667,121.53891667,Gracupica nigricollis
62535949,25.01896383,121.53589667,Pica serica
62535979,25.0190055,121.53605,Callosciurus erythraeus
62553013,25.0184095537,121.534042774,Thunbergia grandiflora
62553014,25.0190138547,121.5375212012,Nelumbo
62618444,25.0164076297,121.5353479651,Abrus precatorius
62618489,25.0166588544,121.535140033,Mussaenda
62618526,25.0165449875,121.5352506154,Alpinia zerumbet
62618688,25.0168352701,121.5350979655,Drynaria coronans
62626994,25.020123436,121.5360257163,Zelkova serrata
62686000,25.0144561198,121.5372084081,Neoscona punctigera
62691301,25.02798333,121.52406333,Bougainvillea
62865590,25.01677163,121.53383374,Petunia
62882474,25.01105,121.5389472222,Psilotum nudum
62970497,25.0172149965,121.5395036288,Pica serica
62974401,25.0185631927,121.5362203494,Pica serica
62987798,25.0154711068,121.5370940896,Hydrocotyle sibthorpioides
62987812,25.0154530819,121.5371034756,Solanum diphyllum
62989393,25.0167729406,121.5402725057,Bidens alba
62989487,25.0174244674,121.5385267322,Oldenlandia corymbosa
63055003,25.0135527778,121.5442472222,
63066073,25.0278003115,121.5367476852,Sphagneticola trilobata
63073446,25.0181022,121.5339672,Melaleuca leucadendra
63225236,25.0181633683,121.5393437818,Pontederia crassipes
63225775,25.0177097665,121.5393380821,Callosciurus erythraeus thaiwanensis
63227453,25.0152646024,121.5291309357,Millettia pinnata
63288998,25.013251129,121.5381759304,Semecarpus gigantifolia
63368240,25.0218686497,121.528220739,Angiospermae
63370337,25.0247321833,121.5456890695,Melaleuca
63373373,25.0167727596,121.5275793341,Distimake tuberosus
63462372,25.0104674825,121.5319947938,Crassulaceae
63489002,25.0206333333,121.537505,Bacopa monnieri
63489045,25.0199305,121.5377666667,Nymphoides
63551179,25.0211683503,121.5455037727,Zelkova serrata
63551583,25.0156276735,121.5375285968,Polistes rothneyi gressitti
63617982,25.02665,121.5364616667,Oplismenus
63626738,25.01750833,121.54248833,Copsychus saularis
63628223,25.0173719187,121.5391345695,Gorsachius melanolophus
63628509,25.0262026647,121.5256053456,Lepidoptera
63628744,25.0252851865,121.5256702426,
63631621,25.0139675,121.5303955,Muntingia calabura
63687920,25.0151849452,121.5290923595,Millettia pinnata
63693849,25.0165601079,121.5404703096,Danaus chrysippus
63697732,25.0167,121.53962,Muscoidea
63759455,25.0147487054,121.5295731649,Gorsachius melanolophus
63762013,25.0266363889,121.5362713889,Gorsachius melanolophus
63769492,25.01890833,121.53762833,Syrphini
63769617,25.0195518547,121.5383992751,Danaina
63801090,25.01647,121.54032667,Alcedo atthis
63801131,25.016085,121.53941833,Ardea cinerea
63801134,25.01113833,121.52833667,Aplonis panayensis
63801324,25.01647,121.54032667,Pica serica
63801368,25.01647,121.54032667,Nycticorax nycticorax
63801506,25.016085,121.53941833,Nycticorax nycticorax
63801583,25.016085,121.53941833,Streptopelia tranquebarica
63801626,25.01647,121.54032667,Copsychus saularis
63801650,25.01113833,121.52833667,Pycnonotus sinensis
63807774,25.0199084462,121.5421496756,Emilia javanica
63808130,25.0198768323,121.5422051993,Rorippa indica
63808276,25.0199261247,121.5422131779,Arachis pintoi
63855151,25.0167244451,121.5238098823,Psilocybe cubensis
63946036,25.0168817471,121.5370692717,Allamanda cathartica
64020276,25.0238055,121.53267,Livistona chinensis
64025956,25.0213317778,121.5303726111,Pteris vittata
64028101,25.0178297752,121.5390473977,Gorsachius melanolophus
64087634,25.0180195,121.53965833,Syntomoides imaon
64087965,25.0190656762,121.542925756,Phoenicurus auroreus
64094905,25.0201859751,121.5389513103,Torenia concolor
64108505,25.0201638889,121.5351333333,Opisthoplatia orientalis
64162116,25.0180805,121.54657,Urocissa caerulea
64163465,25.0150221493,121.5383882448,Trypoxylon
64279187,25.01989167,121.537285,Copsychus saularis
64279222,25.01860667,121.53607167,Copsychus saularis
64279458,25.0165029053,121.5350917004,Elymnias hypermnestra
64287177,25.0151300076,121.5290078893,Noctuidae
64287318,25.0175721362,121.5396200493,Columba livia domestica
64289633,25.01876333,121.53486167,Pycnonotus sinensis
64289644,25.01642833,121.542135,Gracupica nigricollis
64289706,25.01064,121.52804333,Hirundo tahitica
64289729,25.01680667,121.54100333,Passer montanus
64289739,25.01672667,121.541155,Pycnonotus sinensis
64289883,25.01882,121.53707,Gallinula chloropus
64289931,25.01994333,121.53705667,Cygnus atratus
64289960,25.01994333,121.53705667,Bubulcus coromandus
64289980,25.01994333,121.53705667,Cairina moschata domestica
64290072,25.01994333,121.53705667,Columba livia domestica
64290138,25.01994333,121.53705667,Anas platyrhynchos domesticus
64290191,25.02020667,121.53743,Anatidae
64290209,25.02020667,121.53743,Anas
64290221,25.02020667,121.53743,Anser cygnoides
64290272,25.01544833,121.537985,Gorsachius melanolophus
64292592,25.02293883,121.52823667,Gorsachius melanolophus
64330230,25.0104885629,121.5330547742,
64334065,25.020637033,121.5386500955,Hydrocotyle batrachium
64351793,25.0173403214,121.5397518128,
64351839,25.0173403214,121.5397518128,
64351872,25.0173403214,121.5397518128,Java nigrita
64352333,25.0173403214,121.5397518128,Streptopelia orientalis
64354518,25.0173403214,121.5397518128,Thunbergia grandiflora
64354595,25.0173403214,121.5397518128,Grevillea robusta
64354793,25.0227074964,121.5351236612,Adansonia digitata
64354839,25.0173403214,121.5397518128,Protaetia
64354886,25.0173403214,121.5397518128,Vespa mandarinia
64415600,25.02475954,121.53263378,Duranta erecta
64507620,25.0236568333,121.5325698611,Dendrobium
64507687,25.0242328611,121.5334243611,Callisia repens
64507706,25.0250186667,121.5334777778,Dracaena fragrans
64507768,25.0260562778,121.53539275,Alstonia scholaris
64507984,25.0264962759,121.5355062886,Davallia griffithiana
64508626,25.0173405,121.5397518,Plantae
64508627,25.0173405,121.5397518,Plantae
64508628,25.0173405,121.5397518,Euphorbia prostrata
64508629,25.0173405,121.5397518,Youngia japonica
64508630,25.0173405,121.5397518,Plantae
64508631,25.0173405,121.5397518,Arachis pintoi
64508632,25.0173405,121.5397518,Passiflora suberosa
64508633,25.0173405,121.5397518,Erigeron bellioides
64508634,25.0173405,121.5397518,Plantae
64508635,25.0173405,121.5397518,Pilea microphylla
64508636,25.0173405,121.5397518,Plantae
64508637,25.0173405,121.5397518,Youngia japonica
64508639,25.0173405,121.5397518,Plantae
64508640,25.0173405,121.5397518,Plantae
64508642,25.0173405,121.5397518,Lygodium japonicum
64508644,25.0173405,121.5397518,Alternanthera sessilis
64508647,25.0173405,121.5397518,Plantae
64508648,25.0145185,121.53792,Plantae
64508649,25.0173405,121.5397518,Plantae
64508652,25.0173405,121.5397518,Youngia japonica
64508653,25.0173405,121.5397518,Plantae
64508654,25.0145185,121.53792,Magnoliopsida
64508658,25.0145185,121.53792,Paederia foetida
64508660,25.0145185,121.53792,Plantae
64508661,25.0173405,121.5397518,Plantae
64508663,25.0145185,121.53792,Plantae
64508664,25.0145185,121.53792,Murdannia loriformis
64508665,25.0173405,121.5397518,Plantae
64508669,25.0145185,121.53792,Torenia concolor
64508670,25.0145185,121.53792,Grona triflora
64508671,25.0145185,121.53792,Mazus pumilus
64508674,25.0145185,121.53792,Plantae
64508676,25.0145185,121.53792,Plantae
64508677,25.0145185,121.53792,Plantae
64508678,25.0145185,121.53792,Justicia procumbens
64582902,25.0199183946,121.5299941543,Papilio protenor
64583370,25.0201759167,121.5302429167,Pseuderanthemum variabile
64584911,25.0125792,121.5469284,
64711900,25.01916117,121.53730833,Alcedo atthis
64728833,25.01491667,121.53261667,Cletus
64828478,25.0265504932,121.5274233745,Melaleuca leucadendra
64830631,25.0258349,121.5271936,Pterocarpus indicus
64830714,25.0260432347,121.5275737539,Cordyline fruticosa
64832537,25.0258558849,121.5270095599,Heptapleurum heptaphyllum
64833032,25.0256952457,121.5273042676,Citrus maxima
64842143,25.0184471667,121.53765,Copsychus saularis
64851758,25.0260585126,121.5361978829,Turdus pallidus
64854039,25.0213639,121.5453266,Spilopelia chinensis
64920893,25.0207775,121.5373969444,Gallinula chloropus
65015514,25.0106733706,121.5320008607,Protobothrops mucrosquamatus
65056717,25.0187573319,121.5363380313,Copsychus saularis
65059144,25.0203969722,121.524347,Gomphocarpus physocarpus
65060364,25.0189333333,121.5376666667,Gallinula chloropus
65195898,25.0150255603,121.5375903295,Parthenocissus tricuspidata
65243104,25.0232485758,121.5315244719,Malpighia glabra
65243313,25.0258883164,121.5315321833,Dischidia ruscifolia
65243378,25.0259016836,121.5315858275,Oxalis tetraphylla
65243496,25.0259016836,121.5315781161,Cestrum nocturnum
65243573,25.0258770759,121.5315781161,Platycerium bifurcatum
65243701,25.0239257572,121.5313950554,Lantana montevidensis
65243752,25.0232850325,121.5314255655,Malvaviscus penduliflorus
65243883,25.0232485758,121.5315244719,Rosa
65243924,25.0232485758,121.5315244719,Hibiscus schizopetalus
65253009,25.0259055833,121.5315780556,Asparagus aethiopicus
65262378,25.02505283,121.52916667,Tecoma stans
65265920,25.01099669,121.5321081877,Aegista subchinensis
65265984,25.0109067544,121.5323274583,Nesiohelix swinhoei
65314935,25.01003,121.52546833,Ardea cinerea
65314957,25.01058,121.52583333,Passer montanus
65314987,25.01123667,121.52859667,Aplonis panayensis
65315007,25.01119333,121.52854167,Psilopogon nuchalis
65315068,25.01119333,121.52854167,Pycnonotus sinensis
65381806,25.02497175,121.53538642,Hibiscus
65384392,25.0163777778,121.5353166667,Echinodorus cordifolius
65462980,25.0276833333,121.539975,Gorsachius melanolophus
65596770,25.0154611167,121.5378416667,Ardisia squamulosa
65618853,25.0266611111,121.5410694444,Falco tinnunculus
65623331,25.0187153438,121.5427272335,Asparagus aethiopicus
65625800,25.0279709472,121.5354258351,Orthetrum pruinosum
65629906,25.0198986391,121.5424570976,Triadica sebifera
65678724,25.015576655,121.5364028372,Murraya paniculata
65678993,25.0156298384,121.5380226194,Pilea microphylla
65680949,25.012275,121.537955,Palaquium formosanum
65735981,25.01628055,121.54003,Columba livia
65737016,25.0163138833,121.540375,Plantae
65740408,25.0197982044,121.5409400314,Swietenia macrophylla
65801458,25.02548945,121.5270663,Terminalia mantaly
65803071,25.0148167626,121.529382728,Acridotheres tristis
65808623,25.0245361667,121.5343783333,Magnolia grandiflora
65808664,25.0264471667,121.53405,Jamides alecto dromicus
65852199,25.02752678,121.54030122,Gorsachius melanolophus
65867531,25.017526867,121.5403284878,Gorsachius melanolophus
65867672,25.0272224379,121.5463235963,Pica serica
65876252,25.0186778333,121.543245,Emberiza spodocephala
65926659,25.015394032,121.5290554985,Gorsachius melanolophus
65943536,25.0214979782,121.53348645,Arundina graminifolia
65992308,25.01705,121.54032167,Gorsachius melanolophus
65992318,25.01903883,121.53734667,Bubulcus coromandus
65992331,25.0190555,121.53734667,Bubulcus coromandus
66038358,25.0107944239,121.5321648687,Gorsachius melanolophus
66083791,25.0177267804,121.5396917984,Acalypha herzogiana
66083804,25.0177343759,121.5396207199,Gorsachius melanolophus
66112066,25.0162565,121.5301121667,Ipomoea carnea
66125298,25.0144278225,121.5430604158,Notocrypta curvifascia
66188754,25.0257192162,121.5311052752,Acridotheres cristatellus formosanus
66238752,25.01973333,121.52494667,Sorghum bicolor
66242845,25.0177565547,121.5396173671,Gorsachius melanolophus
66284573,25.015381879,121.5291151777,Copsychus saularis
66327372,25.01952498,121.53889496,Gorsachius melanolophus
66407804,25.010844679,121.5309880497,Lissachatina fulica
66411193,25.0255565556,121.5361099167,Melaleuca cajuputi
66413758,25.0263442902,121.5241833077,Rivina humilis
66506459,25.027026951,121.5307395905,Vespa affinis
66506868,25.0200840282,121.5378728152,Gallinula chloropus
66506920,25.0199826061,121.5372796387,Oreochromis niloticus
66506940,25.0200447836,121.537542158,Oreochromis niloticus
66513864,25.0106133789,121.5321897019,Lissachatina fulica
66513944,25.0105989578,121.5320938115,Ericeia
66555950,25.0157916667,121.54277,Chrysanthemum morifolium
66556033,25.01490555,121.5408166667,Salvia
66556461,25.01490555,121.5408166667,Salvia nemorosa
66558291,25.01024167,121.53266167,Metaemene atrigutta maculata
66600318,25.0182159288,121.5373240784,Copsychus saularis
66605331,25.01579982,121.53741143,Otus lettia
66646287,25.0175329434,121.5398064628,Passer montanus
66664855,25.0174995232,121.539254263,Gorsachius melanolophus
66680056,25.0111305154,121.538634057,Plantae
66696523,25.0116523667,121.5441922098,Nesiohelix swinhoei
66696567,25.0116578357,121.5442083031,Cyclotus taivanus
66696589,25.0116742427,121.5441831574,Ovachlamys fulgens
66696705,25.0116511513,121.5442015976,Assimineidae
66769145,25.01898,121.53766333,Alcedo atthis
66769154,25.019895,121.53757667,Pica serica
66769169,25.02078667,121.53780667,Gallinula chloropus
66769178,25.01987667,121.53781833,Passer montanus
66769195,25.01987667,121.53781833,Bubulcus coromandus
66769201,25.01898,121.53766333,Hypsipetes leucocephalus
66769551,25.01866,121.537625,Copsychus saularis
66769570,25.01648833,121.54032,Pycnonotus sinensis
66769573,25.01647667,121.54030167,Alcedo atthis
66769577,25.01647667,121.54030167,Gracupica nigricollis
66769589,25.01647667,121.54030167,Nycticorax nycticorax
